,Year,StateAbbr,CountyFIPS,LocationName,DataSource,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID
53479,2019,TX,48141,48141004309,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.7,21.8,28.0,4796,POINT (-106.3107425 31.73980388),48141004309
53498,2019,TX,48141,48141003902,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,39.3,34.9,43.7,2854,POINT (-106.3251726 31.68606103),48141003902
53506,2019,TX,48141,48141001111,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.8,13.8,18.2,4811,POINT (-106.5015391 31.82771978),48141001111
53509,2019,TX,48139,48139060703,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.6,18.6,22.9,1862,POINT (-97.00233155 32.529167),48139060703
53521,2019,TX,48157,48157673003,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.1,9.2,11.2,12920,POINT (-95.7611653 29.71569889),48157673003
53669,2019,TX,48157,48157673002,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.2,13.9,16.6,7617,POINT (-95.72845296 29.71883792),48157673002
53682,2019,TX,48121,48121021731,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.8,11.0,14.9,3428,POINT (-97.01270607 33.01227829),48121021731
53719,2019,TX,48181,48181000304,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.1,20.5,23.9,3369,POINT (-96.87387101 33.80375646),48181000304
53733,2019,TX,48141,48141010334,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,33.6,29.0,38.3,3469,POINT (-106.1813462 31.62865462),48141010334
53734,2019,TX,48143,48143950500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.8,17.2,20.4,6967,POINT (-98.19631544 32.24140381),48143950500
53772,2019,TX,48157,48157674603,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.1,16.4,19.8,5999,POINT (-95.69126613 29.54351809),48157674603
53796,2019,TX,48147,48147950100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.0,23.9,28.1,2850,POINT (-95.91280217 33.62191203),48147950100
53825,2019,TX,48167,48167721100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.2,24.3,28.1,10440,POINT (-95.02409272 29.48037536),48167721100
53843,2019,TX,48181,48181000400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.1,22.4,27.8,2861,POINT (-96.57871238 33.76973243),48181000400
53846,2019,TX,48141,48141010101,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.9,11.4,14.4,3673,POINT (-106.2552718 31.91395923),48141010101
53911,2019,TX,48141,48141001800,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,53.5,48.7,57.4,1369,POINT (-106.4934956 31.7540324),48141001800
53920,2019,TX,48167,48167722900,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,30.4,27.9,32.9,2608,POINT (-94.9800607 29.36319585),48167722900
53970,2019,TX,48157,48157671602,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.2,10.5,14.1,3596,POINT (-95.58756699 29.59223216),48157671602
54002,2019,TX,48157,48157673001,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.2,10.0,12.7,8459,POINT (-95.76147979 29.74389182),48157673001
54023,2019,TX,48167,48167722800,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,31.4,28.9,34.1,2538,POINT (-94.96463162 29.36575559),48167722800
54033,2019,TX,48183,48183000502,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.2,17.8,20.8,4420,POINT (-94.76435364 32.50844441),48183000502
54093,2019,TX,48141,48141002600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,37.3,33.3,41.5,3337,POINT (-106.4500835 31.78101548),48141002600
54112,2019,TX,48139,48139060209,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.5,13.4,15.7,3764,POINT (-96.86582309 32.48351044),48139060209
54137,2019,TX,48141,48141010340,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.1,28.1,36.3,2265,POINT (-106.1490873 31.8560786),48141010340
54148,2019,TX,48143,48143950700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.8,22.5,27.0,2152,POINT (-98.06131109 32.07774493),48143950700
54167,2019,TX,48121,48121021753,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.9,9.1,13.4,5089,POINT (-97.08820242 33.00446511),48121021753
54195,2019,TX,48181,48181000502,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.2,20.6,26.1,1304,POINT (-96.54264998 33.75324754),48181000502
54213,2019,TX,48141,48141004003,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.4,29.0,36.2,8507,POINT (-106.2998595 31.70415126),48141004003
54219,2019,TX,48129,48129950300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.2,20.6,23.8,1620,POINT (-100.8135339 34.96557642),48129950300
54235,2019,TX,48183,48183001300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,38.3,35.3,41.3,4847,POINT (-94.7366745 32.47757676),48183001300
54321,2019,TX,48135,48135001700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.2,18.8,23.8,6069,POINT (-102.3363637 31.86899436),48135001700
54360,2019,TX,48167,48167720800,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.3,20.5,24.3,3648,POINT (-95.07322683 29.46821604),48167720800
54371,2019,TX,48135,48135002700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.0,24.6,29.8,9601,POINT (-102.5121511 31.86599705),48135002700
54376,2019,TX,48167,48167720400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.7,9.7,14.2,5923,POINT (-95.19595129 29.48346417),48167720400
54399,2019,TX,48155,48155950100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.7,22.4,27.3,1336,POINT (-99.77798168 33.97459887),48155950100
54409,2019,TX,48139,48139060701,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.6,15.8,19.7,2047,POINT (-97.04376078 32.51916021),48139060701
54420,2019,TX,48157,48157675400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.3,22.6,26.0,6298,POINT (-95.87434685 29.52239292),48157675400
54449,2019,TX,48157,48157675700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.0,22.4,25.7,6808,POINT (-95.86053028 29.36396902),48157675700
54463,2019,TX,48143,48143950300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.0,24.9,29.2,6193,POINT (-98.36555251 32.10584436),48143950300
54499,2019,TX,48135,48135001500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,30.9,27.5,34.4,4937,POINT (-102.3683665 31.85899722),48135001500
54518,2019,TX,48141,48141010213,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.3,10.8,14.3,5740,POINT (-106.5336376 31.88820381),48141010213
54576,2019,TX,48167,48167723600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.7,19.2,22.3,4306,POINT (-95.03435465 29.28973488),48167723600
54630,2019,TX,48167,48167720502,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.0,13.4,16.9,9546,POINT (-95.11703918 29.48408248),48167720502
54640,2019,TX,48129,48129950200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.8,19.6,24.4,2057,POINT (-100.8933204 34.93440393),48129950200
54665,2019,TX,48167,48167725500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.5,14.7,20.3,1118,POINT (-94.81901074 29.27564782),48167725500
54799,2019,TX,48181,48181000700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.0,23.0,27.4,3971,POINT (-96.546096 33.73722148),48181000700
54838,2019,TX,48141,48141004313,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.1,19.0,23.7,3316,POINT (-106.3245153 31.75642878),48141004313
54901,2019,TX,48161,48161000700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.6,26.0,31.3,3139,POINT (-96.2827372 31.62487758),48161000700
54930,2019,TX,48147,48147950701,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.2,19.6,22.9,4454,POINT (-96.17824653 33.41903869),48147950701
54938,2019,TX,48135,48135000100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.3,17.8,22.8,3084,POINT (-102.4167499 31.92954345),48135000100
54943,2019,TX,48147,48147950800,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.9,18.5,21.3,4414,POINT (-96.07772569 33.7530479),48147950800
54962,2019,TX,48141,48141010404,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,35.7,32.9,38.8,4726,POINT (-106.2404133 31.603481),48141010404
55025,2019,TX,48141,48141004317,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.6,16.3,21.4,4263,POINT (-106.3598149 31.76772815),48141004317
55060,2019,TX,48141,48141010103,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,8.2,7.0,9.3,2550,POINT (-106.4236859 31.80149863),48141010103
55076,2019,TX,48141,48141000111,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.2,19.4,23.2,2587,POINT (-106.4373958 31.90635505),48141000111
55084,2019,TX,48141,48141010329,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.1,21.4,29.2,5021,POINT (-106.2583723 31.77527219),48141010329
55090,2019,TX,48147,48147950401,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.2,25.3,31.1,4510,POINT (-96.20822361 33.58252533),48147950401
55111,2019,TX,48141,48141004319,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.6,18.6,25.0,5709,POINT (-106.2830788 31.76101577),48141004319
55141,2019,TX,48167,48167723100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.3,21.4,25.3,3216,POINT (-95.01338391 29.39184372),48167723100
55205,2019,TX,48161,48161000400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.2,24.5,27.8,2343,POINT (-96.34534811 31.81477395),48161000400
55220,2019,TX,48121,48121021746,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.3,10.9,13.9,3588,POINT (-97.10648753 33.06126819),48121021746
55259,2019,TX,48141,48141003601,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,37.7,33.6,42.6,4225,POINT (-106.4172902 31.76288941),48141003601
55278,2019,TX,48121,48121021743,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.9,21.6,26.4,3574,POINT (-97.0278668 33.03873068),48121021743
55335,2019,TX,48141,48141000600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,39.4,35.4,43.5,4727,POINT (-106.4485424 31.83222887),48141000600
55360,2019,TX,48157,48157671501,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.0,12.4,15.7,7785,POINT (-95.57297942 29.59434971),48157671501
55420,2019,TX,48135,48135000700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.5,25.0,30.1,5150,POINT (-102.3909462 31.8735684),48135000700
55451,2019,TX,48141,48141001112,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.1,18.5,24.0,4841,POINT (-106.548888 31.8475853),48141001112
55454,2019,TX,48139,48139060300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.2,18.9,23.8,4236,POINT (-96.82910237 32.3977388),48139060300
55465,2019,TX,48167,48167721500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.0,11.9,14.2,6767,POINT (-95.05239391 29.54754932),48167721500
55483,2019,TX,48183,48183001500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.9,24.3,29.9,4934,POINT (-94.7149462 32.46236805),48183001500
55485,2019,TX,48141,48141001114,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.8,19.8,26.2,4988,POINT (-106.5331266 31.81810172),48141001114
55528,2019,TX,48157,48157674604,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.6,11.3,14.1,4607,POINT (-95.71576103 29.5485546),48157674604
55533,2019,TX,48157,48157671100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.7,19.2,22.2,8174,POINT (-95.54804555 29.5924182),48157671100
55553,2019,TX,48167,48167724800,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.0,23.3,28.9,1622,POINT (-94.79279742 29.29206398),48167724800
55581,2019,TX,48141,48141003501,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,33.3,29.1,37.3,2939,POINT (-106.3865693 31.76270022),48141003501
55624,2019,TX,48167,48167723000,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.7,23.5,28.1,3319,POINT (-94.98673127 29.37381953),48167723000
55639,2019,TX,48183,48183010301,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.4,17.9,23.4,5023,POINT (-94.82044754 32.55079643),48183010301
55663,2019,TX,48157,48157670101,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,30.9,27.8,34.0,6801,POINT (-95.45221861 29.58881851),48157670101
55727,2019,TX,48141,48141010102,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.2,12.3,15.9,4799,POINT (-106.4189832 31.81662717),48141010102
55767,2019,TX,48121,48121021740,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.0,14.2,17.9,4764,POINT (-97.00141287 33.02238671),48121021740
55790,2019,TX,48141,48141002400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,31.5,28.2,34.6,3614,POINT (-106.454958 31.78977691),48141002400
55843,2019,TX,48171,48171950200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.9,17.4,20.3,3991,POINT (-99.16811743 30.31450809),48171950200
55875,2019,TX,48141,48141010344,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,34.4,30.2,39.1,3430,POINT (-106.0752459 31.75846111),48141010344
55964,2019,TX,48141,48141003801,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,37.2,32.5,41.6,5799,POINT (-106.3711694 31.72552914),48141003801
56042,2019,TX,48141,48141001400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.5,23.9,29.8,2232,POINT (-106.5223631 31.79030331),48141001400
56045,2019,TX,48167,48167726200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.8,25.0,28.8,2938,POINT (-94.91313019 29.35908393),48167726200
56052,2019,TX,48145,48145000700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.4,26.4,30.3,2765,POINT (-96.98102092 31.10379553),48145000700
56081,2019,TX,48177,48177000300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,30.9,28.4,33.8,3520,POINT (-97.44030268 29.5111543),48177000300
56091,2019,TX,48135,48135002502,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.0,16.2,19.9,5647,POINT (-102.3644559 31.90196281),48135002502
56117,2019,TX,48183,48183000401,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.0,18.1,22.2,3412,POINT (-94.75158672 32.55516399),48183000401
