,Year,StateAbbr,CountyFIPS,LocationName,DataSource,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID
29010,2019,TX,48085,48085031627,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.1,7.8,4763,POINT (-96.74345059 33.033728),48085031627
29029,2019,TX,48071,48071710200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.5,5.7,15543,POINT (-94.84561785 29.76510197),48071710200
29047,2019,TX,48041,48041001900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.4,8.9,10.0,5379,POINT (-96.33291987 30.65701249),48041001900
29059,2019,TX,48041,48041002002,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.7,6.1,6036,POINT (-96.24069086 30.61200128),48041002002
29083,2019,TX,48113,48113007801,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,12.2,11.5,12.9,2088,POINT (-96.77852329 32.87277615),48113007801
29166,2019,TX,48113,48113000702,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.2,4.6,2758,POINT (-96.78858559 32.82273307),48113000702
29207,2019,TX,48059,48059030101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.1,7.8,8.5,4744,POINT (-99.48657994 32.40258621),48059030101
29222,2019,TX,48061,48061012508,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,6.0,6.4,2756,POINT (-97.58892518 25.98714591),48061012508
29235,2019,TX,48113,48113000606,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.4,8.1,8.7,3035,POINT (-96.80103243 32.8159532),48113000606
29354,2019,TX,48051,48051970300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.7,7.3,8.1,4279,POINT (-96.7009965 30.53308304),48051970300
29369,2019,TX,48049,48049951100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.3,8.8,9.9,4033,POINT (-98.97459301 31.67328382),48049951100
29436,2019,TX,48061,48061013401,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,4.9,5.4,2476,POINT (-97.4823416 25.91672889),48061013401
29467,2019,TX,48093,48093950400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.3,8.1,8.5,2016,POINT (-98.36140357 31.85992762),48093950400
29482,2019,TX,48077,48077030200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.6,8.1,9.0,3250,POINT (-98.18530202 33.82673958),48077030200
29504,2019,TX,48085,48085031641,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.6,4.4,4.7,6306,POINT (-96.74176225 33.09367346),48085031641
29585,2019,TX,48099,48099010202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.5,7.2,7.7,4998,POINT (-97.67892244 31.45337546),48099010202
29657,2019,TX,48099,48099010501,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.1,2.0,2.2,5245,POINT (-97.82642376 31.14523672),48099010501
29678,2019,TX,48085,48085031663,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.8,5.1,3326,POINT (-96.78292079 33.08239792),48085031663
29692,2019,TX,48041,48041002001,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.5,7.2,7.9,4367,POINT (-96.27829179 30.60644513),48041002001
29736,2019,TX,48113,48113007202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.3,2.2,2.4,7581,POINT (-96.86526823 32.86188128),48113007202
29770,2019,TX,48041,48041002015,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,0.7,0.6,0.7,8987,POINT (-96.33637099 30.61661918),48041002015
29812,2019,TX,48085,48085031807,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,10.0,9.5,10.6,4718,POINT (-96.74954752 33.01160049),48085031807
29838,2019,TX,48085,48085031652,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.4,7269,POINT (-96.78306373 33.06349953),48085031652
29859,2019,TX,48085,48085031504,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.6,6.2,7029,POINT (-96.63910693 33.10758829),48085031504
29948,2019,TX,48085,48085031704,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.4,5.9,3825,POINT (-96.83651227 32.99245728),48085031704
29969,2019,TX,48085,48085030406,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.2,4.0,4.3,2966,POINT (-96.81361228 33.13113304),48085030406
29983,2019,TX,48061,48061014001,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.3,5.9,2519,POINT (-97.49766122 25.89546768),48061014001
29992,2019,TX,48089,48089750400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.2,9.0,9.5,5027,POINT (-96.52628756 29.80231225),48089750400
29994,2019,TX,48113,48113006900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.6,4.5,4.7,3456,POINT (-96.86640123 32.76224841),48113006900
30028,2019,TX,48113,48113003700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,6.1,6.9,3048,POINT (-96.76150788 32.76305839),48113003700
30044,2019,TX,48085,48085031719,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,5.5,6.1,1733,POINT (-96.77488785 32.99435568),48085031719
30070,2019,TX,48079,48079950100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.6,7.0,3127,POINT (-102.8284965 33.60411762),48079950100
30081,2019,TX,48085,48085030515,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.7,5.1,6343,POINT (-96.68920596 33.1666969),48085030515
30121,2019,TX,48059,48059030200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.2,9.0,9.5,4257,POINT (-99.27707104 32.30027359),48059030200
30176,2019,TX,48067,48067950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.7,8.5,8.9,2786,POINT (-94.46567535 33.18954395),48067950200
30200,2019,TX,48085,48085031613,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.5,7.2,7.9,5469,POINT (-96.74260453 33.04900101),48085031613
30247,2019,TX,48113,48113001002,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.9,3.8,4.1,2204,POINT (-96.77545536 32.81554249),48113001002
30263,2019,TX,48097,48097000700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.3,9.1,9.6,6531,POINT (-97.02413621 33.51505297),48097000700
30279,2019,TX,48061,48061013309,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.7,3.5,3.9,3019,POINT (-97.44020407 25.88269382),48061013309
30288,2019,TX,48041,48041000500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.2,4.6,5543,POINT (-96.38605734 30.68203067),48041000500
30311,2019,TX,48099,48099010503,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,0.9,0.8,0.9,2614,POINT (-97.7878739 31.14200685),48099010503
30330,2019,TX,48085,48085031645,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.8,6.4,2162,POINT (-96.83672559 33.05071818),48085031645
30375,2019,TX,48113,48113007604,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.2,8.0,3261,POINT (-96.795381 32.88733712),48113007604
30380,2019,TX,48055,48055960101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.4,5.6,5626,POINT (-97.67659623 29.97068768),48055960101
30383,2019,TX,48113,48113001400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,4.0,4.2,3756,POINT (-96.76173365 32.80767677),48113001400
30385,2019,TX,48077,48077030302,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.0,8.8,9.3,2819,POINT (-98.1990242 33.64047905),48077030302
30391,2019,TX,48041,48041001801,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.9,4.2,5009,POINT (-96.29807328 30.5898133),48041001801
30483,2019,TX,48055,48055960600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.8,7.6,8.0,2356,POINT (-97.53057957 29.75412264),48055960600
30515,2019,TX,48061,48061012613,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.7,5.1,5192,POINT (-97.49709102 25.96029594),48061012613
30615,2019,TX,48049,48049950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.2,8.9,9.5,3989,POINT (-99.10534037 31.84386491),48049950200
30620,2019,TX,48099,48099010804,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.4,5.9,4226,POINT (-97.88603797 31.11717598),48099010804
30624,2019,TX,48085,48085030604,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.5,3.4,3.6,3009,POINT (-96.63854536 33.2415169),48085030604
30642,2019,TX,48113,48113007815,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.2,3.1,3.3,4606,POINT (-96.75677176 32.87994907),48113007815
30657,2019,TX,48061,48061013307,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.1,4.6,2215,POINT (-97.46991642 25.88710578),48061013307
30660,2019,TX,48041,48041001606,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.0,2.8,3.1,3093,POINT (-96.31678365 30.60581914),48041001606
30679,2019,TX,48041,48041001804,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.3,2.2,2.4,1352,POINT (-96.29287448 30.57787864),48041001804
30765,2019,TX,48073,48073950500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.9,6.3,3593,POINT (-95.29220486 31.9896689),48073950500
30893,2019,TX,48113,48113002500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.6,4.4,4.7,5308,POINT (-96.74521999 32.7853423),48113002500
30900,2019,TX,48061,48061012002,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.8,6.1,5401,POINT (-97.75964943 26.11693878),48061012002
30945,2019,TX,48061,48061013901,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.7,5.3,2791,POINT (-97.46651911 25.91032929),48061013901
30969,2019,TX,48053,48053960300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.3,7.0,7.7,6627,POINT (-98.22387559 30.76815184),48053960300
31019,2019,TX,48061,48061012304,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.9,6.3,4696,POINT (-97.21674933 26.06186033),48061012304
31049,2019,TX,48085,48085031656,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.5,4.4,4.7,2535,POINT (-96.83345231 33.07288358),48085031656
31089,2019,TX,48085,48085030525,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.7,6.2,6196,POINT (-96.7212617 33.19436168),48085030525
31091,2019,TX,48113,48113001202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,4.0,4.2,3133,POINT (-96.73531317 32.80061214),48113001202
31130,2019,TX,48091,48091310703,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.4,7.9,5430,POINT (-98.39328771 29.80149785),48091310703
31198,2019,TX,48113,48113007102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.5,5.9,5919,POINT (-96.82850381 32.84315157),48113007102
31204,2019,TX,48113,48113001701,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.9,7.4,8.5,75,POINT (-96.79515753 32.78993827),48113001701
31208,2019,TX,48085,48085031635,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,4.0,4.3,4007,POINT (-96.70484346 33.06288601),48085031635
31263,2019,TX,48061,48061013902,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.7,5.2,4146,POINT (-97.47498641 25.9026643),48061013902
31265,2019,TX,48043,48043950500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.3,8.0,8.5,3161,POINT (-103.2512219 29.81120989),48043950500
31296,2019,TX,48113,48113004201,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.9,5.2,3970,POINT (-96.82943572 32.7586065),48113004201
31389,2019,TX,48085,48085030520,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.9,3.8,4.0,4454,POINT (-96.79373488 33.18216588),48085030520
31390,2019,TX,48113,48113007201,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.4,2.3,2.5,8211,POINT (-96.87400421 32.85924282),48113007201
31402,2019,TX,48085,48085031640,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.5,4.9,7693,POINT (-96.74149081 33.11170672),48085031640
31467,2019,TX,48085,48085030505,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.3,3.1,3.4,2824,POINT (-96.81481214 33.10835266),48085030505
31489,2019,TX,48085,48085031314,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.3,7.1,7.5,2291,POINT (-96.55502527 33.07022396),48085031314
31501,2019,TX,48099,48099010102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.3,8.1,8.6,3276,POINT (-97.95875551 31.42316848),48099010102
31503,2019,TX,48091,48091310606,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.2,8.8,9.6,4464,POINT (-98.17648233 29.89874964),48091310606
31547,2019,TX,48061,48061011700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.5,4.9,6837,POINT (-97.65404877 26.15034832),48061011700
31628,2019,TX,48091,48091310503,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.6,8.2,9.1,3555,POINT (-98.09875099 29.72982076),48091310503
31640,2019,TX,48097,48097000200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.1,7.9,8.4,5025,POINT (-97.34965129 33.72575693),48097000200
31658,2019,TX,48085,48085030801,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.5,4.3,4.7,3923,POINT (-96.63416114 33.17248106),48085030801
31731,2019,TX,48085,48085030507,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.5,4.3,4.8,1800,POINT (-96.77982199 33.11180138),48085030507
31814,2019,TX,48113,48113000100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,5.7,6.0,4009,POINT (-96.73703129 32.8162291),48113000100
31858,2019,TX,48065,48065950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.2,7.9,8.5,3795,POINT (-101.4651235 35.4061991),48065950200
31867,2019,TX,48043,48043950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.6,7.1,4195,POINT (-103.6599526 30.37163446),48043950300
31895,2019,TX,48113,48113004900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.8,3849,POINT (-96.80511281 32.73656914),48113004900
31924,2019,TX,48041,48041000102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.3,7.1,7.5,6212,POINT (-96.21719767 30.7250861),48041000102
31963,2019,TX,48041,48041000202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,5.0,5.2,6688,POINT (-96.4690682 30.6587617),48041000202
31966,2019,TX,48073,48073950802,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.4,7.8,4049,POINT (-95.26980292 31.84944493),48073950802
31987,2019,TX,48061,48061012102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.2,4.5,5824,POINT (-97.70485565 26.0626203),48061012102
32007,2019,TX,48085,48085031716,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.8,6.3,2048,POINT (-96.80325514 33.00206916),48085031716
32016,2019,TX,48071,48071710100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,6.4,6.7,6502,POINT (-94.85534783 29.85881735),48071710100
32022,2019,TX,48041,48041001301,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.0,2.0,2.1,2547,POINT (-96.32344638 30.63823313),48041001301
32044,2019,TX,48085,48085030100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.0,6.9,7.2,6018,POINT (-96.398198 33.29591587),48085030100
32067,2019,TX,48069,48069950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,6.1,6.6,4557,POINT (-102.307909 34.53727373),48069950200
32091,2019,TX,48085,48085031410,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.1,5.6,8491,POINT (-96.64414281 33.09182162),48085031410
32129,2019,TX,48085,48085031310,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.3,5.7,9036,POINT (-96.50587292 33.00504501),48085031310
32155,2019,TX,48061,48061013004,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.1,6.7,2647,POINT (-97.50055864 25.92771264),48061013004
32157,2019,TX,48113,48113004700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.5,3.4,3.7,3723,POINT (-96.83024619 32.74631691),48113004700
32209,2019,TX,48091,48091310901,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.4,8.1,8.6,4040,POINT (-98.22034635 29.78002998),48091310901
32239,2019,TX,48085,48085031713,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.5,3.4,3.6,3972,POINT (-96.82454032 33.00231202),48085031713
32246,2019,TX,48113,48113005400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.3,5297,POINT (-96.81744393 32.72729885),48113005400
32257,2019,TX,48085,48085030504,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,5.6,6.1,2704,POINT (-96.832348 33.10316489),48085030504
32273,2019,TX,48053,48053960100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,7.2,7.6,5731,POINT (-98.0106605 30.88259639),48053960100
